0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.170000 0.144400
0.170000 0.144400
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.170000 0.144400
0.185000 0.156025
0.022450 0.054033
0.022450 0.054033
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.170000 0.144400
0.170000 0.144400
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.210000 0.176400
0.168000 0.142884
0.168000 0.142884
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.199000 0.167281
0.199240 0.167477
0.135820 0.119591
0.185000 0.156025
0.022450 0.054033
0.186000 0.156816
0.186000 0.156816
0.199000 0.167281
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.199000 0.167281
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.177000 0.149769
0.022450 0.054033
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.199240 0.167477
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.177000 0.149769
0.022450 0.054033
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.170000 0.144400
0.170000 0.144400
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.170000 0.144400
0.170000 0.144400
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.177000 0.149769
0.022450 0.054033
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.214000 0.179776
0.134000 0.118336
0.134000 0.118336
0.185000 0.156025
0.022450 0.054033
0.022450 0.054033
0.022450 0.054033
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.177000 0.149769
0.022450 0.054033
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.199240 0.167477
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.199240 0.167477
0.135820 0.119591
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.177000 0.149769
0.022450 0.054033
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.200000 0.168100
0.134000 0.118336
0.177000 0.149769
0.022450 0.054033
0.204000 0.171396
0.134000 0.118336
0.134000 0.118336
0.134000 0.118336
0.200000 0.168100
0.165000 0.140625
0.177000 0.149769
0.022450 0.054033
0.200000 0.168100
0.132000 0.116964
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.201000 0.168921
0.134000 0.118336
0.134000 0.118336
0.210000 0.176400
0.168000 0.142884
0.168000 0.142884
0.200000 0.168100
0.170000 0.144400
0.170000 0.144400
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
1.000000 1.000000
